regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,7,0.875,4.0,256,512,2048,8192,7424,1317.979,1423.004,1421.691,0.9875
mixed,8,7,0.875,4.0,256,512,8192,32768,29696,4460.57,4891.746,4887.906,0.9911
mixed,8,7,0.875,4.0,256,2048,128,512,464,438.376,450.152,448.905,0.8941
mixed,8,7,0.875,4.0,256,2048,512,2048,1856,634.636,667.179,662.924,0.8692
mixed,8,7,0.875,4.0,256,2048,2048,8192,7424,1737.283,1841.382,1523.966,-2.0492
mixed,8,7,0.875,4.0,256,2048,8192,32768,29696,4882.848,5314.028,5303.594,0.9758
mixed,8,7,0.875,4.0,256,8192,128,512,464,1287.642,1304.73,1300.89,0.7753
mixed,8,7,0.875,4.0,256,8192,512,2048,1856,1482.878,1517.695,1510.974,0.807
mixed,8,7,0.875,4.0,256,8192,2048,8192,7424,2273.581,2380.399,2384.624,1.0396
mixed,8,7,0.875,4.0,256,8192,8192,32768,29696,6556.772,6995.565,5844.47,-1.6233
mixed,8,7,0.875,4.0,256,20480,128,512,464,2996.253,3013.822,3006.268,0.57
mixed,8,7,0.875,4.0,256,20480,512,2048,1856,3187.008,3224.19,3213.664,0.7169
mixed,8,7,0.875,4.0,256,20480,2048,8192,7424,3985.391,4096.85,4084.402,0.8883
mixed,8,7,0.875,4.0,256,20480,8192,32768,29696,8422.473,9294.072,7571.482,-0.9764
mixed,8,7,0.875,4.0,1024,0,128,512,464,405.609,418.249,413.896,0.6556
mixed,8,7,0.875,4.0,1024,0,512,2048,1856,669.838,726.927,701.197,0.5493
mixed,8,7,0.875,4.0,1024,0,2048,8192,7424,1673.215,1783.332,1698.562,0.2302
mixed,8,7,0.875,4.0,1024,0,8192,32768,29696,4827.518,5261.864,5234.6,0.9372
mixed,8,7,0.875,4.0,1024,512,128,512,464,577.741,592.62,588.394,0.716
mixed,8,7,0.875,4.0,1024,512,512,2048,1856,804.815,867.986,850.8,0.7279
mixed,8,7,0.875,4.0,1024,512,2048,8192,7424,2034.153,2142.891,1960.392,-0.6783
mixed,8,7,0.875,4.0,1024,512,8192,32768,29696,5208.869,5647.535,5598.575,0.8884
mixed,8,7,0.875,4.0,1024,2048,128,512,464,1048.756,1084.149,1067.252,0.5226
mixed,8,7,0.875,4.0,1024,2048,512,2048,1856,1225.88,1228.696,1226.394,0.1825
mixed,8,7,0.875,4.0,1024,2048,2048,8192,7424,2533.905,2651.734,2421.517,-0.9538
mixed,8,7,0.875,4.0,1024,2048,8192,32768,29696,6278.43,6717.86,6499.361,0.5028
mixed,8,7,0.875,4.0,1024,8192,128,512,464,2722.456,2753.464,2739.669,0.5551
mixed,8,7,0.875,4.0,1024,8192,512,2048,1856,3121.568,3196.575,3176.35,0.7304
mixed,8,7,0.875,4.0,1024,8192,2048,8192,7424,3732.586,3749.323,3747.946,0.9177
mixed,8,7,0.875,4.0,1024,8192,8192,32768,29696,9039.509,9484.154,9364.797,0.7316
mixed,8,7,0.875,4.0,1024,20480,128,512,464,6091.255,6121.24,6115.258,0.8005
mixed,8,7,0.875,4.0,1024,20480,512,2048,1856,6490.243,6554.656,6546.306,0.8704
mixed,8,7,0.875,4.0,1024,20480,2048,8192,7424,8078.785,8296.679,8267.877,0.8678
mixed,8,7,0.875,4.0,1024,20480,8192,32768,29696,11458.786,12319.254,12296.952,0.9741
mixed,8,7,0.875,4.0,4096,0,128,512,464,2924.281,2936.602,2929.244,0.4028
mixed,8,7,0.875,4.0,4096,0,512,2048,1856,3099.326,3133.567,3102.11,0.0813
mixed,8,7,0.875,4.0,4096,0,2048,8192,7424,4287.223,4455.321,4370.26,0.494
mixed,8,7,0.875,4.0,4096,0,8192,32768,29696,9316.919,10103.014,9599.87,0.3599
mixed,8,7,0.875,4.0,4096,512,128,512,464,3479.013,3493.287,3494.823,1.1076
mixed,8,7,0.875,4.0,4096,512,512,2048,1856,3646.023,3680.617,3660.648,0.4228
mixed,8,7,0.875,4.0,4096,512,2048,8192,7424,4824.575,5001.315,4908.099,0.4726
mixed,8,7,0.875,4.0,4096,512,8192,32768,29696,9851.973,10639.344,10206.346,0.4501
mixed,8,7,0.875,4.0,4096,2048,128,512,464,5183.177,5192.229,5190.375,0.7952
mixed,8,7,0.875,4.0,4096,2048,512,2048,1856,5328.715,5345.737,5332.135,0.2009
mixed,8,7,0.875,4.0,4096,2048,2048,8192,7424,6322.817,6498.658,6397.437,0.4244
mixed,8,7,0.875,4.0,4096,2048,8192,32768,29696,11420.097,12184.117,11859.336,0.5749
mixed,8,7,0.875,4.0,4096,8192,128,512,464,12015.056,12045.396,12042.7,0.9111
mixed,8,7,0.875,4.0,4096,8192,512,2048,1856,12190.957,12223.089,12188.504,-0.0763
mixed,8,7,0.875,4.0,4096,8192,2048,8192,7424,12574.294,12653.407,12588.157,0.1752
mixed,8,7,0.875,4.0,4096,8192,8192,32768,29696,17960.065,18530.254,18180.422,0.3865
mixed,8,7,0.875,4.0,4096,20480,128,512,464,25417.745,25454.328,25432.243,0.3963
mixed,8,7,0.875,4.0,4096,20480,512,2048,1856,25663.162,25703.419,25672.161,0.2235
mixed,8,7,0.875,4.0,4096,20480,2048,8192,7424,26249.102,26226.189,26252.424,
mixed,8,7,0.875,4.0,4096,20480,8192,32768,29696,29983.282,30863.429,30642.241,0.7487
mixed,8,7,0.875,4.0,16384,0,128,512,464,36515.862,31844.924,31845.533,
mixed,8,7,0.875,4.0,16384,0,512,2048,1856,31984.699,32015.2,31984.568,-0.0043
mixed,8,7,0.875,4.0,16384,0,2048,8192,7424,32542.245,32630.723,32568.878,0.301
mixed,8,7,0.875,4.0,16384,0,8192,32768,29696,36940.486,37650.508,37331.914,0.5513
mixed,8,7,0.875,4.0,16384,512,128,512,464,33717.314,33724.866,33730.914,1.8008
mixed,8,7,0.875,4.0,16384,512,512,2048,1856,33871.457,33877.727,33877.609,0.9812
mixed,8,7,0.875,4.0,16384,512,2048,8192,7424,34445.193,34519.123,34458.965,0.1863
mixed,8,7,0.875,4.0,16384,512,8192,32768,29696,38791.747,39438.412,39382.647,0.9138
mixed,8,7,0.875,4.0,16384,2048,128,512,464,39314.419,39337.071,39344.145,1.3123
mixed,8,7,0.875,4.0,16384,2048,512,2048,1856,39473.529,39800.128,39771.444,0.9122
mixed,8,7,0.875,4.0,16384,2048,2048,8192,7424,40619.217,40540.456,40558.602,
mixed,8,7,0.875,4.0,16384,2048,8192,32768,29696,44931.239,45440.586,45159.847,0.4488
mixed,8,7,0.875,4.0,16384,8192,128,512,464,62589.699,62483.456,62477.344,
mixed,8,7,0.875,4.0,16384,8192,512,2048,1856,62820.104,62893.629,62946.475,1.7187
mixed,8,7,0.875,4.0,16384,8192,2048,8192,7424,63430.197,63461.291,63469.273,1.2567
mixed,8,7,0.875,4.0,16384,8192,8192,32768,29696,67129.603,67908.332,67748.844,0.7952
mixed,8,7,0.875,4.0,16384,20480,128,512,464,108341.091,109033.897,109006.098,0.9599
mixed,8,7,0.875,4.0,16384,20480,512,2048,1856,109367.826,109506.676,109499.995,0.9519
mixed,8,7,0.875,4.0,16384,20480,2048,8192,7424,110212.447,110285.955,109832.206,-5.1728
mixed,8,7,0.875,4.0,16384,20480,8192,32768,29696,112261.006,113536.939,112997.752,0.5774
mixed,8,7,0.875,4.0,32768,0,128,512,464,125295.053,124915.862,125320.826,
mixed,8,7,0.875,4.0,32768,0,512,2048,1856,125166.517,125240.987,125384.921,2.9328
mixed,8,7,0.875,4.0,32768,0,2048,8192,7424,125954.025,125827.75,125949.633,
mixed,8,7,0.875,4.0,32768,0,8192,32768,29696,129250.385,129952.736,129606.801,0.5075
mixed,8,7,0.875,4.0,32768,512,128,512,464,129067.427,128977.869,129386.995,
mixed,8,7,0.875,4.0,32768,512,512,2048,1856,129686.114,129271.835,129716.924,
mixed,8,7,0.875,4.0,32768,512,2048,8192,7424,129916.815,130146.448,129902.065,-0.0642
mixed,8,7,0.875,4.0,32768,512,8192,32768,29696,132737.573,133816.375,133517.303,0.7228
mixed,8,7,0.875,4.0,32768,2048,128,512,464,140705.061,140737.591,140443.408,-8.0434
mixed,8,7,0.875,4.0,32768,2048,512,2048,1856,139524.313,140857.969,140567.562,0.7822
mixed,8,7,0.875,4.0,32768,2048,2048,8192,7424,140215.111,139918.733,140414.009,
mixed,8,7,0.875,4.0,32768,2048,8192,32768,29696,143722.584,143914.84,143639.033,-0.4346
pure,32,1,0.0312,4.0,0,0,128,512,140,113.602,223.108,155.588,0.3834
pure,32,1,0.0312,4.0,0,0,512,2048,560,245.861,699.823,451.433,0.4528
pure,32,1,0.0312,4.0,0,0,2048,8192,2240,744.239,2510.804,1547.711,0.4548
pure,32,1,0.0312,4.0,0,0,8192,32768,8960,2758.487,9801.001,5980.921,0.4576
mixed,32,1,0.0312,4.0,16,0,128,512,140,186.948,403.592,235.463,0.2239
mixed,32,1,0.0312,4.0,16,0,512,2048,560,409.256,1273.563,609.516,0.2317
mixed,32,1,0.0312,4.0,16,0,2048,8192,2240,1351.035,4744.674,2119.788,0.2265
mixed,32,1,0.0312,4.0,16,0,8192,32768,8960,5178.824,18706.653,8192.229,0.2228
mixed,32,1,0.0312,4.0,16,512,128,512,140,240.038,403.819,238.726,-0.008
mixed,32,1,0.0312,4.0,16,512,512,2048,560,409.383,1273.529,612.268,0.2348
mixed,32,1,0.0312,4.0,16,512,2048,8192,2240,1351.901,4738.848,2119.563,0.2267
mixed,32,1,0.0312,4.0,16,512,8192,32768,8960,5187.593,18656.956,8194.853,0.2233
mixed,32,1,0.0312,4.0,16,2048,128,512,140,452.104,612.654,449.609,-0.0155
mixed,32,1,0.0312,4.0,16,2048,512,2048,560,616.332,1275.579,614.892,-0.0022
mixed,32,1,0.0312,4.0,16,2048,2048,8192,2240,1348.19,4749.6,2108.17,0.2234
mixed,32,1,0.0312,4.0,16,2048,8192,32768,8960,5176.553,18667.322,8188.774,0.2233
mixed,32,1,0.0312,4.0,16,8192,128,512,140,1299.099,1458.077,1295.801,-0.0207
mixed,32,1,0.0312,4.0,16,8192,512,2048,560,1458.975,2116.682,1454.588,-0.0067
mixed,32,1,0.0312,4.0,16,8192,2048,8192,2240,2172.651,4743.328,2129.9,-0.0166
mixed,32,1,0.0312,4.0,16,8192,8192,32768,8960,5187.145,18683.93,8136.676,0.2185
mixed,32,1,0.0312,4.0,16,20480,128,512,140,2984.06,3146.847,2981.981,-0.0128
mixed,32,1,0.0312,4.0,16,20480,512,2048,560,3145.6,3824.748,3140.991,-0.0068
mixed,32,1,0.0312,4.0,16,20480,2048,8192,2240,3886.414,6464.099,3822.253,-0.0249
mixed,32,1,0.0312,4.0,16,20480,8192,32768,8960,6794.985,18669.752,8171.428,0.1159
mixed,32,1,0.0312,4.0,64,0,128,512,140,189.219,404.551,236.454,0.2194
mixed,32,1,0.0312,4.0,64,0,512,2048,560,410.249,1274.968,613.133,0.2346
mixed,32,1,0.0312,4.0,64,0,2048,8192,2240,1352.827,4744.799,2120.234,0.2262
mixed,32,1,0.0312,4.0,64,0,8192,32768,8960,5191.623,18670.998,8181.67,0.2218
mixed,32,1,0.0312,4.0,64,512,128,512,140,244.515,405.96,242.086,-0.015
mixed,32,1,0.0312,4.0,64,512,512,2048,560,412.456,1274.585,613.067,0.2327
mixed,32,1,0.0312,4.0,64,512,2048,8192,2240,1353.115,4754.688,2117.547,0.2247
mixed,32,1,0.0312,4.0,64,512,8192,32768,8960,5184.647,18690.135,8199.108,0.2232
mixed,32,1,0.0312,4.0,64,2048,128,512,140,455.785,616.654,452.873,-0.0181
mixed,32,1,0.0312,4.0,64,2048,512,2048,560,621.388,1276.41,617.421,-0.0061
mixed,32,1,0.0312,4.0,64,2048,2048,8192,2240,1352.155,4754.559,2115.819,0.2244
mixed,32,1,0.0312,4.0,64,2048,8192,32768,8960,5182.376,18671.285,8196.451,0.2234
mixed,32,1,0.0312,4.0,64,8192,128,512,140,1297.979,1458.172,1295.609,-0.0148
mixed,32,1,0.0312,4.0,64,8192,512,2048,560,1464.638,2121.644,1460.574,-0.0062
mixed,32,1,0.0312,4.0,64,8192,2048,8192,2240,2177.195,4750.721,2131.597,-0.0177
mixed,32,1,0.0312,4.0,64,8192,8192,32768,8960,5185.704,18673.396,8122.625,0.2177
mixed,32,1,0.0312,4.0,64,20480,128,512,140,2982.141,3147.903,2988.157,0.0363
mixed,32,1,0.0312,4.0,64,20480,512,2048,560,3153.567,3832.462,3148.705,-0.0072
mixed,32,1,0.0312,4.0,64,20480,2048,8192,2240,3887.95,6468.897,3826.412,-0.0238
mixed,32,1,0.0312,4.0,64,20480,8192,32768,8960,6799.144,18681.975,8168.259,0.1152
mixed,32,1,0.0312,4.0,256,0,128,512,140,245.956,453.513,271.462,0.1229
mixed,32,1,0.0312,4.0,256,0,512,2048,560,457.098,1310.619,642.605,0.2173
mixed,32,1,0.0312,4.0,256,0,2048,8192,2240,1387.099,4765.857,2141.481,0.2233
mixed,32,1,0.0312,4.0,256,0,8192,32768,8960,5209.769,18677.364,8215.014,0.2231
mixed,32,1,0.0312,4.0,256,512,128,512,140,322.373,520.715,323.367,0.005
mixed,32,1,0.0312,4.0,256,512,512,2048,560,526.507,1399.068,655.724,0.1481
mixed,32,1,0.0312,4.0,256,512,2048,8192,2240,1475.422,4876.448,2133.323,0.1934
mixed,32,1,0.0312,4.0,256,512,8192,32768,8960,5318.377,18792.245,8230.595,0.2161
mixed,32,1,0.0312,4.0,256,2048,128,512,140,547.18,756.111,550.539,0.0161
mixed,32,1,0.0312,4.0,256,2048,512,2048,560,760.111,1604.127,765.489,0.0064
mixed,32,1,0.0312,4.0,256,2048,2048,8192,2240,1688.002,5095.621,2149.356,0.1354
mixed,32,1,0.0312,4.0,256,2048,8192,32768,8960,5533.358,19097.306,8180.675,0.1952
mixed,32,1,0.0312,4.0,256,8192,128,512,140,1390.716,1603.647,1392.318,0.0075
mixed,32,1,0.0312,4.0,256,8192,512,2048,560,1610.177,2468.017,1616.736,0.0076
mixed,32,1,0.0312,4.0,256,8192,2048,8192,2240,2547.698,5909.43,2474.897,-0.0217
mixed,32,1,0.0312,4.0,256,8192,8192,32768,8960,6388.894,19942.919,8208.29,0.1342
mixed,32,1,0.0312,4.0,256,20480,128,512,140,3095.36,3297.409,3085.212,-0.0502
mixed,32,1,0.0312,4.0,256,20480,512,2048,560,3299.62,4180.338,3304.098,0.0051
mixed,32,1,0.0312,4.0,256,20480,2048,8192,2240,4262.645,7650.904,4177.105,-0.0252
mixed,32,1,0.0312,4.0,256,20480,8192,32768,8960,8065.12,21709.807,9428.537,0.0999
mixed,32,1,0.0312,4.0,1024,0,128,512,140,548.842,726.927,551.338,0.014
mixed,32,1,0.0312,4.0,1024,0,512,2048,560,733.486,1671.138,887.506,0.1643
mixed,32,1,0.0312,4.0,1024,0,2048,8192,2240,1752.87,5229.413,2433.328,0.1957
mixed,32,1,0.0312,4.0,1024,0,8192,32768,8960,5677.394,19563.875,8584.833,0.2094
mixed,32,1,0.0312,4.0,1024,512,128,512,140,720.046,890.545,723.437,0.0199
mixed,32,1,0.0312,4.0,1024,512,512,2048,560,893.137,1814.597,1004.724,0.1211
mixed,32,1,0.0312,4.0,1024,512,2048,8192,2240,1898.724,5387.625,2560.434,0.1897
mixed,32,1,0.0312,4.0,1024,512,8192,32768,8960,5821.108,19822.026,8718.861,0.207
mixed,32,1,0.0312,4.0,1024,2048,128,512,140,1210.841,1414.653,1217.334,0.0319
mixed,32,1,0.0312,4.0,1024,2048,512,2048,560,1415.87,2165.93,1431.647,0.021
mixed,32,1,0.0312,4.0,1024,2048,2048,8192,2240,2242.988,5870.707,2926.012,0.1883
mixed,32,1,0.0312,4.0,1024,2048,8192,32768,8960,6329.244,20283.216,9154.678,0.2025
mixed,32,1,0.0312,4.0,1024,8192,128,512,140,2886.2,3208.192,2891.064,0.0151
mixed,32,1,0.0312,4.0,1024,8192,512,2048,560,3220.929,4190.961,3248.927,0.0289
mixed,32,1,0.0312,4.0,1024,8192,2048,8192,2240,4284.247,7327.538,4316.951,0.0107
mixed,32,1,0.0312,4.0,1024,8192,8192,32768,8960,7843.197,21933.075,10719.538,0.2041
mixed,32,1,0.0312,4.0,1024,20480,128,512,140,6251.74,6561.442,6257.949,0.02
mixed,32,1,0.0312,4.0,1024,20480,512,2048,560,6567.425,7903.484,6591.204,0.0178
mixed,32,1,0.0312,4.0,1024,20480,2048,8192,2240,8015.008,11314.304,7942.14,-0.0221
mixed,32,1,0.0312,4.0,1024,20480,8192,32768,8960,11597.925,25939.487,13403.466,0.1259
mixed,32,1,0.0312,4.0,4096,0,128,512,140,3237.663,3411.813,3242.081,0.0254
mixed,32,1,0.0312,4.0,4096,0,512,2048,560,3413.187,4138.611,3431.684,0.0255
mixed,32,1,0.0312,4.0,4096,0,2048,8192,2240,4222.997,7940.575,4825.954,0.1622
mixed,32,1,0.0312,4.0,4096,0,8192,32768,8960,8416.679,22358.683,11167.292,0.1973
mixed,32,1,0.0312,4.0,4096,512,128,512,140,3808.234,3975.951,3811.753,0.021
mixed,32,1,0.0312,4.0,4096,512,512,2048,560,3981.998,4693.115,3999.695,0.0249
mixed,32,1,0.0312,4.0,4096,512,2048,8192,2240,4757.568,8468.618,5314.893,0.1502
mixed,32,1,0.0312,4.0,4096,512,8192,32768,8960,8950.898,22953.831,11683.368,0.1951
mixed,32,1,0.0312,4.0,4096,2048,128,512,140,5524.587,5699.76,5526.54,0.0111
mixed,32,1,0.0312,4.0,4096,2048,512,2048,560,5698.897,6365.5,5720.719,0.0327
mixed,32,1,0.0312,4.0,4096,2048,2048,8192,2240,6422.4,10017.064,6779.976,0.0995
mixed,32,1,0.0312,4.0,4096,2048,8192,32768,8960,10501.04,24611.046,13397.096,0.2052
mixed,32,1,0.0312,4.0,4096,8192,128,512,140,12453.238,12667.774,12464.599,0.053
mixed,32,1,0.0312,4.0,4096,8192,512,2048,560,12675.804,12912.831,12693.307,0.0738
mixed,32,1,0.0312,4.0,4096,8192,2048,8192,2240,12948.893,16306.177,12962.433,0.004
mixed,32,1,0.0312,4.0,4096,8192,8192,32768,8960,16817.773,31450.062,19297.917,0.1695
mixed,32,1,0.0312,4.0,4096,20480,128,512,140,26255.851,26247.242,26007.624,
mixed,32,1,0.0312,4.0,4096,20480,512,2048,560,26189.48,26212.492,26232.204,1.8566
mixed,32,1,0.0312,4.0,4096,20480,2048,8192,2240,26165.765,28910.624,26176.582,0.0039
mixed,32,1,0.0312,4.0,4096,20480,8192,32768,8960,29350.852,43741.732,30353.18,0.0697
mixed,32,1,0.0312,4.0,16384,0,128,512,140,37543.523,32961.101,32814.952,
mixed,32,1,0.0312,4.0,16384,0,512,2048,560,32953.199,33593.145,32981.671,0.0445
mixed,32,1,0.0312,4.0,16384,0,2048,8192,2240,33655.544,36450.131,38134.23,1.6026
mixed,32,1,0.0312,4.0,16384,0,8192,32768,8960,36950.392,49699.733,38584.249,0.1282
mixed,32,1,0.0312,4.0,16384,512,128,512,140,34652.853,34814.264,34651.088,-0.0109
mixed,32,1,0.0312,4.0,16384,512,512,2048,560,34827.058,35448.865,34856.942,0.0481
mixed,32,1,0.0312,4.0,16384,512,2048,8192,2240,35516.421,38286.461,35522.692,0.0023
mixed,32,1,0.0312,4.0,16384,512,8192,32768,8960,38712.521,51514.014,40482.114,0.1382
mixed,32,1,0.0312,4.0,16384,2048,128,512,140,46089.554,40574.858,40286.69,
mixed,32,1,0.0312,4.0,16384,2048,512,2048,560,40435.726,41062.963,40585.419,0.2387
mixed,32,1,0.0312,4.0,16384,2048,2048,8192,2240,41118.292,43911.019,41391.445,0.0978
mixed,32,1,0.0312,4.0,16384,2048,8192,32768,8960,44264.463,57102.486,45957.611,0.1319
mixed,32,1,0.0312,4.0,16384,8192,128,512,140,63285.197,63510.232,63303.349,0.0807
mixed,32,1,0.0312,4.0,16384,8192,512,2048,560,63505.228,64218.024,63750.846,0.3446
mixed,32,1,0.0312,4.0,16384,8192,2048,8192,2240,64360.678,75697.119,64237.405,-0.0109
mixed,32,1,0.0312,4.0,16384,8192,8192,32768,8960,67280.789,79281.143,68475.803,0.0996
mixed,32,1,0.0312,4.0,16384,20480,128,512,140,108962.082,109342.094,109444.752,1.2701
mixed,32,1,0.0312,4.0,16384,20480,512,2048,560,109005.831,109915.252,109506.993,0.5511
mixed,32,1,0.0312,4.0,16384,20480,2048,8192,2240,110376.13,113087.993,110019.895,-0.1314
mixed,32,1,0.0312,4.0,16384,20480,8192,32768,8960,113278.938,125126.87,113373.823,0.008
mixed,32,1,0.0312,4.0,32768,0,128,512,140,126386.243,127157.019,126744.149,0.4643
mixed,32,1,0.0312,4.0,32768,0,512,2048,560,126869.524,127748.011,127486.084,0.7018
mixed,32,1,0.0312,4.0,32768,0,2048,8192,2240,127470.957,130341.281,127728.912,0.0899
mixed,32,1,0.0312,4.0,32768,0,8192,32768,8960,130340.193,142795.239,130656.363,0.0254
mixed,32,1,0.0312,4.0,32768,512,128,512,140,130382.21,130716.367,130794.268,1.2331
mixed,32,1,0.0312,4.0,32768,512,512,2048,560,130226.542,131422.823,130743.926,0.4325
mixed,32,1,0.0312,4.0,32768,512,2048,8192,2240,131531.466,134102.109,131387.308,-0.0561
mixed,32,1,0.0312,4.0,32768,512,8192,32768,8960,133925.564,147545.721,135085.918,0.0852
mixed,32,1,0.0312,4.0,32768,2048,128,512,140,142323.826,141504.985,141623.546,
mixed,32,1,0.0312,4.0,32768,2048,512,2048,560,142213.684,142641.371,142259.66,0.1075
mixed,32,1,0.0312,4.0,32768,2048,2048,8192,2240,143225.767,145591.74,143050.148,-0.0742
mixed,32,1,0.0312,4.0,32768,2048,8192,32768,8960,145779.105,158331.88,146037.952,0.0206
pure,32,2,0.0625,4.0,0,0,128,512,152,114.946,224.901,178.435,0.5774
pure,32,2,0.0625,4.0,0,0,512,2048,608,252.293,699.887,454.921,0.4527
pure,32,2,0.0625,4.0,0,0,2048,8192,2432,813.139,2534.868,1565.888,0.4372
pure,32,2,0.0625,4.0,0,0,8192,32768,9728,2978.524,9835.816,6006.587,0.4416
mixed,32,2,0.0625,4.0,16,0,128,512,152,187.94,402.984,236.099,0.2239
mixed,32,2,0.0625,4.0,16,0,512,2048,608,413.128,1273.082,612.461,0.2318
mixed,32,2,0.0625,4.0,16,0,2048,8192,2432,1490.045,4745.761,2125.994,0.1953
mixed,32,2,0.0625,4.0,16,0,8192,32768,9728,5619.729,18668.699,8167.719,0.1953
mixed,32,2,0.0625,4.0,16,512,128,512,152,240.708,404.2,238.884,-0.0112
mixed,32,2,0.0625,4.0,16,512,512,2048,608,413.353,1273.561,614.764,0.2341
mixed,32,2,0.0625,4.0,16,512,2048,8192,2432,1489.886,4749.508,2122.956,0.1942
mixed,32,2,0.0625,4.0,16,512,8192,32768,9728,5621.874,18641.272,8190.407,0.1973
mixed,32,2,0.0625,4.0,16,2048,128,512,152,453.002,612.652,449.705,-0.0207
mixed,32,2,0.0625,4.0,16,2048,512,2048,608,622.413,1274.65,618.061,-0.0067
mixed,32,2,0.0625,4.0,16,2048,2048,8192,2432,1488.572,4746.881,2126.73,0.1959
mixed,32,2,0.0625,4.0,16,2048,8192,32768,9728,5614.449,18680.41,8181.096,0.1964
mixed,32,2,0.0625,4.0,16,8192,128,512,152,1297.146,1457.278,1293.305,-0.024
mixed,32,2,0.0625,4.0,16,8192,512,2048,608,1463.23,2118.091,1460.317,-0.0044
mixed,32,2,0.0625,4.0,16,8192,2048,8192,2432,2275.405,4749.728,2136.429,-0.0562
mixed,32,2,0.0625,4.0,16,8192,8192,32768,9728,5623.571,18708.472,8234.502,0.1995
mixed,32,2,0.0625,4.0,16,20480,128,512,152,2985.534,3145.826,2979.228,-0.0393
mixed,32,2,0.0625,4.0,16,20480,512,2048,608,3146.751,3841.805,3154.272,0.0108
mixed,32,2,0.0625,4.0,16,20480,2048,8192,2432,3987.409,6461.315,3828.144,-0.0644
mixed,32,2,0.0625,4.0,16,20480,8192,32768,9728,7128.369,18670.966,8213.35,0.094
mixed,32,2,0.0625,4.0,64,0,128,512,152,189.955,404.775,236.837,0.2182
mixed,32,2,0.0625,4.0,64,0,512,2048,608,414.985,1274.713,613.579,0.231
mixed,32,2,0.0625,4.0,64,0,2048,8192,2432,1489.087,4749.153,2126.507,0.1955
mixed,32,2,0.0625,4.0,64,0,8192,32768,9728,5621.776,18636.502,8178.853,0.1965
mixed,32,2,0.0625,4.0,64,512,128,512,152,245.094,405.898,241.509,-0.0223
mixed,32,2,0.0625,4.0,64,512,512,2048,608,415.561,1274.393,614.86,0.2321
mixed,32,2,0.0625,4.0,64,512,2048,8192,2432,1491.646,4744.801,2121.839,0.1937
mixed,32,2,0.0625,4.0,64,512,8192,32768,9728,5619.472,18638.55,8173.315,0.1962
mixed,32,2,0.0625,4.0,64,2048,128,512,152,456.617,616.685,454.058,-0.016
mixed,32,2,0.0625,4.0,64,2048,512,2048,608,626.316,1276.953,619.852,-0.0099
mixed,32,2,0.0625,4.0,64,2048,2048,8192,2432,1488.83,4750.879,2128.426,0.1961
mixed,32,2,0.0625,4.0,64,2048,8192,32768,9728,5614.77,18683.477,8179.364,0.1962
mixed,32,2,0.0625,4.0,64,8192,128,512,152,1301.179,1462.015,1302.074,0.0056
mixed,32,2,0.0625,4.0,64,8192,512,2048,608,1467.549,2119.21,1464.029,-0.0054
mixed,32,2,0.0625,4.0,64,8192,2048,8192,2432,2275.181,4747.871,2138.444,-0.0553
mixed,32,2,0.0625,4.0,64,8192,8192,32768,9728,5628.431,18663.575,8197.955,0.1971
mixed,32,2,0.0625,4.0,64,20480,128,512,152,2986.459,3149.151,2988.859,0.0148
mixed,32,2,0.0625,4.0,64,20480,512,2048,608,3149.759,3825.837,3149.889,0.0002
mixed,32,2,0.0625,4.0,64,20480,2048,8192,2432,3994.194,6474.594,3841.006,-0.0618
mixed,32,2,0.0625,4.0,64,20480,8192,32768,9728,7128.653,18727.639,8211.043,0.0933
mixed,32,2,0.0625,4.0,256,0,128,512,152,246.534,452.84,278.47,0.1548
mixed,32,2,0.0625,4.0,256,0,512,2048,608,461.128,1314.396,656.207,0.2286
mixed,32,2,0.0625,4.0,256,0,2048,8192,2432,1524.669,4767.423,2148.715,0.1924
mixed,32,2,0.0625,4.0,256,0,8192,32768,9728,5638.513,18697.621,8193.349,0.1956
mixed,32,2,0.0625,4.0,256,512,128,512,152,323.014,520.715,327.462,0.0225
mixed,32,2,0.0625,4.0,256,512,512,2048,608,530.539,1399.707,730.479,0.23
mixed,32,2,0.0625,4.0,256,512,2048,8192,2432,1614.495,4879.746,2249.997,0.1946
mixed,32,2,0.0625,4.0,256,512,8192,32768,9728,5756.018,18811.447,8260.102,0.1918
mixed,32,2,0.0625,4.0,256,2048,128,512,152,547.368,755.279,555.691,0.04
mixed,32,2,0.0625,4.0,256,2048,512,2048,608,765.038,1603.391,769.905,0.0058
mixed,32,2,0.0625,4.0,256,2048,2048,8192,2432,1835.493,5099.142,2450.834,0.1885
mixed,32,2,0.0625,4.0,256,2048,8192,32768,9728,5959.672,19066.397,8531.818,0.1962
mixed,32,2,0.0625,4.0,256,8192,128,512,152,1391.196,1604.672,1401.083,0.0463
mixed,32,2,0.0625,4.0,256,8192,512,2048,608,1614.049,2468.594,1690.113,0.089
mixed,32,2,0.0625,4.0,256,8192,2048,8192,2432,2685.525,5925.845,2702.838,0.0053
mixed,32,2,0.0625,4.0,256,8192,8192,32768,9728,6837.319,19938.634,9361.977,0.1927
mixed,32,2,0.0625,4.0,256,20480,128,512,152,3089.406,3302.082,3097.629,0.0387
mixed,32,2,0.0625,4.0,256,20480,512,2048,608,3317.507,4184.498,3390.372,0.084
