layer,tokens,time_us
act_fn,14384,1032.67
act_fn,14400,1031.79
act_fn,14416,1035.32
act_fn,14432,1034.53
act_fn,14448,1036.35
act_fn,14464,1037.12
act_fn,14480,1037.49
act_fn,14496,1039.15
act_fn,14512,1040.42
act_fn,14528,1040.05
act_fn,14544,1041.96
act_fn,14560,1045.44
act_fn,14576,1045.12
act_fn,14592,1047.12
act_fn,14608,1045.32
act_fn,14624,1046.34
act_fn,14640,1047.47
act_fn,14656,1049.56
act_fn,14672,1051.23
act_fn,14688,1050.4
act_fn,14704,1053.7
act_fn,14720,1054.2
act_fn,14736,1058.31
act_fn,14752,1060.01
act_fn,14768,1062.02
act_fn,14784,1062.7
act_fn,14800,1062.43
act_fn,14816,1063.81
act_fn,14832,1063.55
act_fn,14848,1066.22
act_fn,14864,1066.52
act_fn,14880,1067.36
act_fn,14896,1069.66
act_fn,14912,1069.98
act_fn,14928,1071.64
act_fn,14944,1075.33
act_fn,14960,1073.32
act_fn,14976,1073.39
act_fn,14992,1072.3
act_fn,15008,1076.39
act_fn,15024,1076.07
act_fn,15040,1074.93
act_fn,15056,1078.83
act_fn,15072,1081.69
act_fn,15088,1081.03
act_fn,15104,1082.57
act_fn,15120,1086.19
act_fn,15136,1086.23
act_fn,15152,1087.74
act_fn,15168,1088.88
act_fn,15184,1090.28
act_fn,15200,1091.83
act_fn,15216,1093.33
act_fn,15232,1094.31
act_fn,15248,1093.93
act_fn,15264,1095.28
act_fn,15280,1097.56
act_fn,15296,1099.58
act_fn,15312,1100.04
act_fn,15328,1099.58
act_fn,15344,1102.13
act_fn,15360,1102.03
act_fn,15376,1103.26
act_fn,15392,1102.52
act_fn,15408,1104.79
act_fn,15424,1106.64
act_fn,15440,1106.75
act_fn,15456,1108.64
act_fn,15472,1109.71
act_fn,15488,1111.48
act_fn,15504,1108.98
act_fn,15520,1110.81
act_fn,15536,1111.7
act_fn,15552,1114.87
act_fn,15568,1117.11
act_fn,15584,1115.67
act_fn,15600,1117.95
act_fn,15616,1117.41
act_fn,15632,1122.71
