pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
4096,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0187,1
4096,n<=32,sr<=5%,kvB<=1k,kp=0,0.0272,1
4096,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0306,1
4096,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0295,1
4096,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0305,1
4096,n<=32,sr<=5%,kvB<=4k,kp=0,0.0269,1
4096,n<=32,sr<=5%,kvB<=8k,kp<=2k,-0.0792,1
4096,n<=32,sr<=5%,kvB<=8k,kp<=512,-0.0527,1
4096,n<=32,sr<=5%,kvB<=8k,kp<=8k,-0.0778,1
4096,n<=32,sr<=5%,kvB<=8k,kp=0,-0.0445,1
4096,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.1144,1
4096,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0865,1
4096,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.1023,1
4096,n<=32,sr<=70%,kvB<=1k,kp=0,0.0468,1
4096,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0079,1
4096,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.0122,1
4096,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0779,1
4096,n<=32,sr<=70%,kvB<=4k,kp=0,0.007,1
4096,n<=32,sr<=70%,kvB<=8k,kp<=8k,-1777.5875,1
4096,n<=32,sr<=70%,kvB<=8k,kp=0,-1246.5707,1
4096,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3849,2
4096,n<=32,sr>70%,kvB<=1k,kp<=512,0.3207,2
4096,n<=32,sr>70%,kvB<=1k,kp<=8k,0.484,2
4096,n<=32,sr>70%,kvB<=1k,kp=0,0.2849,2
4096,n<=32,sr>70%,kvB<=4k,kp<=2k,0.0648,2
4096,n<=32,sr>70%,kvB<=4k,kp<=512,0.0096,2
4096,n<=32,sr>70%,kvB<=4k,kp<=8k,0.084,2
4096,n<=32,sr>70%,kvB<=4k,kp=0,0.0397,2
4096,n<=32,sr>70%,kvB<=8k,kp<=2k,-197.8883,1
4096,n<=32,sr>70%,kvB<=8k,kp<=512,-109.4278,2
4096,n<=32,sr>70%,kvB<=8k,kp<=8k,-167.7387,1
4096,n<=32,sr>70%,kvB<=8k,kp=0,-164.9383,2
4096,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.058,1
4096,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0989,1
4096,n<=8,sr<=15%,kvB<=1k,kp=0,0.0754,1
4096,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.0205,1
4096,n<=8,sr<=15%,kvB<=4k,kp<=512,0.0187,1
4096,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0021,1
4096,n<=8,sr<=15%,kvB<=4k,kp=0,0.0043,1
4096,n<=8,sr<=15%,kvB<=8k,kp<=2k,-0.259,1
4096,n<=8,sr<=15%,kvB<=8k,kp<=512,-0.3436,1
4096,n<=8,sr<=15%,kvB<=8k,kp<=8k,-0.4165,1
4096,n<=8,sr<=15%,kvB<=8k,kp=0,-0.2325,1
4096,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1343,2
4096,n<=8,sr<=40%,kvB<=1k,kp<=512,0.0337,2
4096,n<=8,sr<=40%,kvB<=1k,kp<=8k,-2.0717,1
4096,n<=8,sr<=40%,kvB<=1k,kp=0,0.0967,2
4096,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0012,2
4096,n<=8,sr<=40%,kvB<=4k,kp<=512,-0.0029,2
4096,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.0075,2
4096,n<=8,sr<=40%,kvB<=4k,kp=0,0.0232,2
4096,n<=8,sr<=40%,kvB<=8k,kp<=2k,-1.0619,1
4096,n<=8,sr<=40%,kvB<=8k,kp<=512,-1.2175,1
4096,n<=8,sr<=40%,kvB<=8k,kp<=8k,-1.7625,2
4096,n<=8,sr<=40%,kvB<=8k,kp=0,-1.124,2
4096,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0788,1
4096,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0842,1
4096,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0262,1
4096,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.0808,1
4096,n<=8,sr<=70%,kvB<=4k,kp<=512,-0.0101,1
4096,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.0071,1
4096,n<=8,sr<=70%,kvB<=4k,kp=0,0.0904,1
4096,n<=8,sr<=70%,kvB<=8k,kp<=2k,-79.3795,1
4096,n<=8,sr>70%,kvB<=1k,kp<=2k,0.0792,2
4096,n<=8,sr>70%,kvB<=1k,kp<=512,0.2847,2
4096,n<=8,sr>70%,kvB<=1k,kp<=8k,1.0947,1
4096,n<=8,sr>70%,kvB<=1k,kp=0,0.0452,2
4096,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.0981,2
4096,n<=8,sr>70%,kvB<=4k,kp<=512,0.0953,2
4096,n<=8,sr>70%,kvB<=4k,kp<=8k,0.0718,1
4096,n<=8,sr>70%,kvB<=4k,kp=0,0.187,2
4096,n<=8,sr>70%,kvB<=8k,kp<=2k,-6.3129,1
4096,n<=8,sr>70%,kvB<=8k,kp=0,-37.5394,1
