regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,16,0.5,4.0,4096,8192,512,2048,1280,6633.434,6680.122,6633.621,0.004
mixed,32,16,0.5,4.0,4096,8192,2048,8192,5120,7383.173,8343.829,7417.158,0.0354
mixed,32,16,0.5,4.0,4096,8192,8192,32768,20480,12911.399,16991.984,13781.495,0.2132
mixed,32,16,0.5,4.0,4096,20480,128,512,320,13343.854,13353.905,13363.212,1.926
mixed,32,16,0.5,4.0,4096,20480,512,2048,1280,13333.84,13354.799,13364.374,1.4568
mixed,32,16,0.5,4.0,4096,20480,2048,8192,5120,13776.601,14805.734,13959.033,0.1773
mixed,32,16,0.5,4.0,4096,20480,8192,32768,20480,18544.59,22432.692,20024.103,0.3805
mixed,32,16,0.5,4.0,16384,0,128,512,320,19251.74,19303.226,19254.326,0.0502
mixed,32,16,0.5,4.0,16384,0,512,2048,1280,19467.811,19633.889,19470.498,0.0162
mixed,32,16,0.5,4.0,16384,0,2048,8192,5120,20230.894,21123.004,20234.222,0.0037
mixed,32,16,0.5,4.0,16384,0,8192,32768,20480,25372.203,29543.154,26593.949,0.2929
mixed,32,16,0.5,4.0,16384,512,128,512,320,20325.803,20385.936,20354.29,0.4737
mixed,32,16,0.5,4.0,16384,512,512,2048,1280,20537.812,20707.798,20546.324,0.0501
mixed,32,16,0.5,4.0,16384,512,2048,8192,5120,21561.381,22187.855,21315.294,-0.3928
mixed,32,16,0.5,4.0,16384,512,8192,32768,20480,26422.335,30536.742,27646.166,0.2975
mixed,32,16,0.5,4.0,16384,2048,128,512,320,23582.542,23640.015,23596.263,0.2387
mixed,32,16,0.5,4.0,16384,2048,512,2048,1280,23805.904,23933.81,23810.286,0.0343
mixed,32,16,0.5,4.0,16384,2048,2048,8192,5120,24543.105,25352.427,24596.606,0.0661
mixed,32,16,0.5,4.0,16384,2048,8192,32768,20480,29583.574,33793.695,30633.384,0.2494
mixed,32,16,0.5,4.0,16384,8192,128,512,320,36851.38,33732.738,33138.833,
mixed,32,16,0.5,4.0,16384,8192,512,2048,1280,33276.925,33374.397,37121.438,39.4422
mixed,32,16,0.5,4.0,16384,8192,2048,8192,5120,34100.363,34250.766,33543.493,-3.7025
mixed,32,16,0.5,4.0,16384,8192,8192,32768,20480,40780.543,46416.072,43122.22,0.4155
mixed,32,16,0.5,4.0,16384,20480,128,512,320,55872.217,55626.579,55540.057,
mixed,32,16,0.5,4.0,16384,20480,512,2048,1280,55471.792,55553.523,55586.062,1.3981
mixed,32,16,0.5,4.0,16384,20480,2048,8192,5120,55933.375,56345.983,55769.904,-0.3962
mixed,32,16,0.5,4.0,16384,20480,8192,32768,20480,59455.13,62759.444,59913.826,0.1388
mixed,32,16,0.5,4.0,32768,0,128,512,320,63402.181,63475.141,63755.37,4.8409
mixed,32,16,0.5,4.0,32768,0,512,2048,1280,63748.847,63717.425,63949.359,
mixed,32,16,0.5,4.0,32768,0,2048,8192,5120,64248.747,65057.157,64346.24,0.1206
mixed,32,16,0.5,4.0,32768,0,8192,32768,20480,67911.454,71470.333,68440.298,0.1486
mixed,32,16,0.5,4.0,32768,512,128,512,320,65298.489,65583.8,65464.759,0.5828
mixed,32,16,0.5,4.0,32768,512,512,2048,1280,65470.328,65830.548,65465.916,-0.0122
mixed,32,16,0.5,4.0,32768,512,2048,8192,5120,66187.814,66774.795,66178.24,-0.0163
mixed,32,16,0.5,4.0,32768,512,8192,32768,20480,69712.064,73345.54,70297.769,0.1612
mixed,32,16,0.5,4.0,32768,2048,128,512,320,71009.588,70947.744,71359.878,
mixed,32,16,0.5,4.0,32768,2048,512,2048,1280,71243.846,71312.099,71017.861,-3.311
mixed,32,16,0.5,4.0,32768,2048,2048,8192,5120,72015.854,72790.083,72095.776,0.1032
mixed,32,16,0.5,4.0,32768,2048,8192,32768,20480,75475.412,78831.473,75882.818,0.1214
pure,32,24,0.75,4.0,0,0,128,512,416,133.57,160.706,152.547,0.6993
pure,32,24,0.75,4.0,0,0,512,2048,1664,335.078,409.191,385.224,0.6766
pure,32,24,0.75,4.0,0,0,2048,8192,6656,1091.188,1325.691,1288.632,0.842
pure,32,24,0.75,4.0,0,0,8192,32768,26624,4073.387,4973.147,4897.947,0.9164
mixed,32,24,0.75,4.0,16,0,128,512,416,177.795,212.676,210.148,0.9275
mixed,32,24,0.75,4.0,16,0,512,2048,1664,539.017,646.669,647.659,1.0092
mixed,32,24,0.75,4.0,16,0,2048,8192,6656,1955.206,2379.917,2388.653,1.0206
mixed,32,24,0.75,4.0,16,0,8192,32768,26624,7607.693,9311.596,9351.309,1.0233
mixed,32,24,0.75,4.0,16,512,128,512,416,195.811,212.579,210.853,0.8971
mixed,32,24,0.75,4.0,16,512,512,2048,1664,539.627,647.882,647.916,1.0003
mixed,32,24,0.75,4.0,16,512,2048,8192,6656,1949.348,2381.324,2388.684,1.017
mixed,32,24,0.75,4.0,16,512,8192,32768,26624,7607.215,9317.804,9372.877,1.0322
mixed,32,24,0.75,4.0,16,2048,128,512,416,405.641,424.456,419.398,0.7312
mixed,32,24,0.75,4.0,16,2048,512,2048,1664,592.778,648.748,648.364,0.9931
mixed,32,24,0.75,4.0,16,2048,2048,8192,6656,1950.244,2384.139,2389.869,1.0132
mixed,32,24,0.75,4.0,16,2048,8192,32768,26624,7578.573,9358.924,9351.918,0.9961
mixed,32,24,0.75,4.0,16,8192,128,512,416,1247.959,1265.462,1266.039,1.033
mixed,32,24,0.75,4.0,16,8192,512,2048,1664,1442.139,1498.557,1493.595,0.912
mixed,32,24,0.75,4.0,16,8192,2048,8192,6656,2162.345,2391.308,2386.124,0.9774
mixed,32,24,0.75,4.0,16,8192,8192,32768,26624,7667.149,9392.397,9350.125,0.9755
mixed,32,24,0.75,4.0,16,20480,128,512,416,2931.862,2958.744,2952.535,0.769
mixed,32,24,0.75,4.0,16,20480,512,2048,1664,3124.858,3188.412,3185.371,0.9522
mixed,32,24,0.75,4.0,16,20480,2048,8192,6656,3882.598,4106.06,4101.004,0.9774
mixed,32,24,0.75,4.0,16,20480,8192,32768,26624,7643.502,9316.779,9352.045,1.0211
mixed,32,24,0.75,4.0,64,0,128,512,416,178.404,214.082,210.595,0.9023
mixed,32,24,0.75,4.0,64,0,512,2048,1664,540.779,649.964,648.683,0.9883
mixed,32,24,0.75,4.0,64,0,2048,8192,6656,1947.555,2381.422,2387.117,1.0131
mixed,32,24,0.75,4.0,64,0,8192,32768,26624,7607.693,9312.045,9345.933,1.0199
mixed,32,24,0.75,4.0,64,512,128,512,416,197.157,214.915,211.813,0.8253
mixed,32,24,0.75,4.0,64,512,512,2048,1664,542.025,648.779,649.739,1.009
mixed,32,24,0.75,4.0,64,512,2048,8192,6656,1956.293,2382.091,2389.962,1.0185
mixed,32,24,0.75,4.0,64,512,8192,32768,26624,7643.311,9317.579,9343.659,1.0156
mixed,32,24,0.75,4.0,64,2048,128,512,416,409.447,426.856,422.248,0.7353
mixed,32,24,0.75,4.0,64,2048,512,2048,1664,595.946,652.686,649.131,0.9373
mixed,32,24,0.75,4.0,64,2048,2048,8192,6656,1956.324,2388.043,2386.092,0.9955
mixed,32,24,0.75,4.0,64,2048,8192,32768,26624,7584.652,9321.004,9339.085,1.0104
mixed,32,24,0.75,4.0,64,8192,128,512,416,1251.704,1274.041,1262.008,0.4613
mixed,32,24,0.75,4.0,64,8192,512,2048,1664,1441.019,1502.268,1495.772,0.8939
mixed,32,24,0.75,4.0,64,8192,2048,8192,6656,2168.072,2391.822,2387.181,0.9793
mixed,32,24,0.75,4.0,64,8192,8192,32768,26624,7638.413,9323.916,9361.229,1.0221
mixed,32,24,0.75,4.0,64,20480,128,512,416,2936.344,2952.086,2955.286,1.2033
mixed,32,24,0.75,4.0,64,20480,512,2048,1664,3130.778,3184.827,3186.109,1.0237
mixed,32,24,0.75,4.0,64,20480,2048,8192,6656,3885.512,4107.565,4100.652,0.9689
mixed,32,24,0.75,4.0,64,20480,8192,32768,26624,7583.147,9323.981,9344.042,1.0115
mixed,32,24,0.75,4.0,256,0,128,512,416,222.275,255.462,225.38,0.0936
mixed,32,24,0.75,4.0,256,0,512,2048,1664,573.578,677.835,658.541,0.8149
mixed,32,24,0.75,4.0,256,0,2048,8192,6656,1966.468,2408.172,2398.604,0.9783
mixed,32,24,0.75,4.0,256,0,8192,32768,26624,7600.843,9365.965,9380.269,1.0081
mixed,32,24,0.75,4.0,256,512,128,512,416,264.934,315.143,240.773,-0.4812
mixed,32,24,0.75,4.0,256,512,512,2048,1664,656.94,766.092,657.39,0.0041
mixed,32,24,0.75,4.0,256,512,2048,8192,6656,2063.75,2498.991,2400.909,0.7746
mixed,32,24,0.75,4.0,256,512,8192,32768,26624,7715.055,9445.39,9363.916,0.9529
mixed,32,24,0.75,4.0,256,2048,128,512,416,438.761,455.592,452.904,0.8403
mixed,32,24,0.75,4.0,256,2048,512,2048,1664,804.75,965.297,666.924,-0.8585
mixed,32,24,0.75,4.0,256,2048,2048,8192,6656,2287.947,2719.028,2398.988,0.2576
mixed,32,24,0.75,4.0,256,2048,8192,32768,26624,7923.121,9665.682,9359.821,0.8245
mixed,32,24,0.75,4.0,256,8192,128,512,416,1283.286,1306.84,1296.729,0.5707
mixed,32,24,0.75,4.0,256,8192,512,2048,1664,1466.908,1520.828,1513.371,0.8617
mixed,32,24,0.75,4.0,256,8192,2048,8192,6656,2919.702,3560.256,2392.045,-0.8238
mixed,32,24,0.75,4.0,256,8192,8192,32768,26624,8800.708,10535.395,9393.455,0.3417
mixed,32,24,0.75,4.0,256,20480,128,512,416,2986.807,3005.208,2999.736,0.7026
mixed,32,24,0.75,4.0,256,20480,512,2048,1664,3161.818,3227.964,3213.595,0.7828
mixed,32,24,0.75,4.0,256,20480,2048,8192,6656,3891.047,4111.66,4104.492,0.9675
mixed,32,24,0.75,4.0,256,20480,8192,32768,26624,10525.57,12270.594,9376.588,-0.6584
mixed,32,24,0.75,4.0,1024,0,128,512,416,366.566,397.415,366.055,-0.0166
mixed,32,24,0.75,4.0,1024,0,512,2048,1664,802.511,911.632,797.967,-0.0416
mixed,32,24,0.75,4.0,1024,0,2048,8192,6656,2230.666,2679.283,2579.056,0.7766
mixed,32,24,0.75,4.0,1024,0,8192,32768,26624,7982.068,9738.196,9581.683,0.9109
mixed,32,24,0.75,4.0,1024,512,128,512,416,472.362,493.865,474.953,0.1205
mixed,32,24,0.75,4.0,1024,512,512,2048,1664,860.017,1012.178,858.384,-0.0107
mixed,32,24,0.75,4.0,1024,512,2048,8192,6656,2375.981,2826.966,2651.092,0.61
mixed,32,24,0.75,4.0,1024,512,8192,32768,26624,8225.433,10015.642,9790.485,0.8742
mixed,32,24,0.75,4.0,1024,2048,128,512,416,805.839,826.83,817.264,0.5443
mixed,32,24,0.75,4.0,1024,2048,512,2048,1664,1030.869,1134.26,1076.403,0.4404
mixed,32,24,0.75,4.0,1024,2048,2048,8192,6656,2802.933,3238.268,2808.884,0.0137
mixed,32,24,0.75,4.0,1024,2048,8192,32768,26624,8646.465,10460.993,9981.271,0.7356
mixed,32,24,0.75,4.0,1024,8192,128,512,416,1690.207,1755.297,1693.056,0.0438
mixed,32,24,0.75,4.0,1024,8192,512,2048,1664,2406.827,2484.399,2373.005,-0.436
mixed,32,24,0.75,4.0,1024,8192,2048,8192,6656,3308.092,3719.173,3657.478,0.8499
mixed,32,24,0.75,4.0,1024,8192,8192,32768,26624,10272.734,12089.054,10724.776,0.2489
mixed,32,24,0.75,4.0,1024,20480,128,512,416,3389.983,3455.84,3387.906,-0.0315
mixed,32,24,0.75,4.0,1024,20480,512,2048,1664,4107.083,4318.929,4076.236,-0.1456
mixed,32,24,0.75,4.0,1024,20480,2048,8192,6656,5952.72,5927.694,5893.008,
mixed,32,24,0.75,4.0,1024,20480,8192,32768,26624,11537.302,14191.723,12375.781,0.3159
mixed,32,24,0.75,4.0,4096,0,128,512,416,1815.652,1834.498,1813.827,-0.0968
mixed,32,24,0.75,4.0,4096,0,512,2048,1664,2074.246,2156.902,2076.585,0.0283
mixed,32,24,0.75,4.0,4096,0,2048,8192,6656,3781.316,4311.44,3892.295,0.2093
mixed,32,24,0.75,4.0,4096,0,8192,32768,26624,9771.924,11593.434,11017.615,0.6839
mixed,32,24,0.75,4.0,4096,512,128,512,416,2118.121,2142.407,2132.168,0.5784
mixed,32,24,0.75,4.0,4096,512,512,2048,1664,2370.893,2445.676,2361.643,-0.1237
mixed,32,24,0.75,4.0,4096,512,2048,8192,6656,4040.618,4576.213,4171.021,0.2435
mixed,32,24,0.75,4.0,4096,512,8192,32768,26624,10099.389,11921.245,11204.785,0.6067
mixed,32,24,0.75,4.0,4096,2048,128,512,416,3049.078,3071.002,3060.09,0.5023
mixed,32,24,0.75,4.0,4096,2048,512,2048,1664,3263.453,3330.367,3272.764,0.1391
mixed,32,24,0.75,4.0,4096,2048,2048,8192,6656,4736.6,5335.842,4972.189,0.3931
mixed,32,24,0.75,4.0,4096,2048,8192,32768,26624,11121.266,12907.279,11928.67,0.4521
mixed,32,24,0.75,4.0,4096,8192,128,512,416,6621.47,6621.981,6641.627,39.4462
mixed,32,24,0.75,4.0,4096,8192,512,2048,1664,6660.541,6685.918,6648.027,-0.4931
mixed,32,24,0.75,4.0,4096,8192,2048,8192,6656,7896.306,8347.551,8060.086,0.363
mixed,32,24,0.75,4.0,4096,8192,8192,32768,26624,14856.375,16991.455,15275.196,0.1962
mixed,32,24,0.75,4.0,4096,20480,128,512,416,13357.399,13351.934,13347.546,
mixed,32,24,0.75,4.0,4096,20480,512,2048,1664,13356.089,13346.969,13393.053,
mixed,32,24,0.75,4.0,4096,20480,2048,8192,6656,14268.906,14815.637,14189.931,-0.1444
mixed,32,24,0.75,4.0,4096,20480,8192,32768,26624,20675.33,22419.651,21338.19,0.38
mixed,32,24,0.75,4.0,16384,0,128,512,416,19280.744,19295.883,19293.512,0.8434
mixed,32,24,0.75,4.0,16384,0,512,2048,1664,19532.558,19621.041,19535.566,0.034
mixed,32,24,0.75,4.0,16384,0,2048,8192,6656,20577.149,21134.25,20567.362,-0.0176
mixed,32,24,0.75,4.0,16384,0,8192,32768,26624,27444.002,29532.552,28118.093,0.3228
mixed,32,24,0.75,4.0,16384,512,128,512,416,20356.927,20393.724,20366.78,0.2678
mixed,32,24,0.75,4.0,16384,512,512,2048,1664,20620.261,20698.369,20632.642,0.1585
mixed,32,24,0.75,4.0,16384,512,2048,8192,6656,21621.525,22188.708,21620.73,-0.0014
mixed,32,24,0.75,4.0,16384,512,8192,32768,26624,28519.508,30540.762,29140.45,0.3072
mixed,32,24,0.75,4.0,16384,2048,128,512,416,23609.28,23635.709,23613.436,0.1573
mixed,32,24,0.75,4.0,16384,2048,512,2048,1664,23897.381,23927.457,23884.127,-0.4407
mixed,32,24,0.75,4.0,16384,2048,2048,8192,6656,24862.516,25350.425,24872.054,0.0195
mixed,32,24,0.75,4.0,16384,2048,8192,32768,26624,31687.156,33810.78,32166.11,0.2255
mixed,32,24,0.75,4.0,16384,8192,128,512,416,36891.355,33714.392,33430.931,
mixed,32,24,0.75,4.0,16384,8192,512,2048,1664,33643.731,37139.354,37121.333,0.9948
mixed,32,24,0.75,4.0,16384,8192,2048,8192,6656,38034.053,38406.065,38004.62,-0.0791
mixed,32,24,0.75,4.0,16384,8192,8192,32768,26624,44353.824,46426.633,44743.497,0.188
mixed,32,24,0.75,4.0,16384,20480,128,512,416,63633.74,55559.742,55449.819,
mixed,32,24,0.75,4.0,16384,20480,512,2048,1664,55486.174,55485.268,55452.496,
mixed,32,24,0.75,4.0,16384,20480,2048,8192,6656,55911.417,55836.64,63559.881,
mixed,32,24,0.75,4.0,16384,20480,8192,32768,26624,68077.542,71339.682,69976.394,0.5821
mixed,32,24,0.75,4.0,32768,0,128,512,416,72226.998,63331.721,63667.133,
mixed,32,24,0.75,4.0,32768,0,512,2048,1664,63489.865,63702.556,63153.287,-1.5825
mixed,32,24,0.75,4.0,32768,0,2048,8192,6656,64103.702,64397.314,64202.277,0.3357
mixed,32,24,0.75,4.0,32768,0,8192,32768,26624,69432.931,71304.809,69743.052,0.1657
mixed,32,24,0.75,4.0,32768,512,128,512,416,64867.796,65375.485,65338.272,0.9267
mixed,32,24,0.75,4.0,32768,512,512,2048,1664,65566.054,71357.322,67597.321,0.3507
mixed,32,24,0.75,4.0,32768,512,2048,8192,6656,66415.637,66518.867,66401.461,-0.1373
mixed,32,24,0.75,4.0,32768,512,8192,32768,26624,71278.124,73163.215,71563.764,0.1515
mixed,32,24,0.75,4.0,32768,2048,128,512,416,70893.741,70938.406,70867.464,-0.5883
mixed,32,24,0.75,4.0,32768,2048,512,2048,1664,71088.079,71177.49,71143.956,0.6249
mixed,32,24,0.75,4.0,32768,2048,2048,8192,6656,72195.979,72300.42,72016.071,-1.7226
mixed,32,24,0.75,4.0,32768,2048,8192,32768,26624,76891.039,78688.163,77053.767,0.0905
pure,32,29,0.9062,4.0,0,0,128,512,476,141.572,161.347,176.803,1.7816
pure,32,29,0.9062,4.0,0,0,512,2048,1904,379.08,409.191,405.609,0.881
pure,32,29,0.9062,4.0,0,0,2048,8192,7616,1214.873,1325.819,1310.81,0.8647
pure,32,29,0.9062,4.0,0,0,8192,32768,30464,4626.97,4988.577,4938.751,0.8622
mixed,32,29,0.9062,4.0,16,0,128,512,476,181.667,212.645,211.556,0.9648
mixed,32,29,0.9062,4.0,16,0,512,2048,1904,583.947,649.676,647.181,0.962
mixed,32,29,0.9062,4.0,16,0,2048,8192,7616,2205.325,2381.743,2383.215,1.0083
mixed,32,29,0.9062,4.0,16,0,8192,32768,30464,8758.056,9416.854,9355.283,0.9065
mixed,32,29,0.9062,4.0,16,512,128,512,476,197.701,213.092,211.78,0.9148
mixed,32,29,0.9062,4.0,16,512,512,2048,1904,582.443,648.684,648.3,0.9942
mixed,32,29,0.9062,4.0,16,512,2048,8192,7616,2201.962,2387.118,2392.142,1.0271
mixed,32,29,0.9062,4.0,16,512,8192,32768,30464,8704.069,9376.273,9326.737,0.9263
mixed,32,29,0.9062,4.0,16,2048,128,512,476,407.272,423.56,419.912,0.776
mixed,32,29,0.9062,4.0,16,2048,512,2048,1904,616.524,649.548,648.077,0.9555
mixed,32,29,0.9062,4.0,16,2048,2048,8192,7616,2203.244,2384.334,2385.87,1.0085
mixed,32,29,0.9062,4.0,16,2048,8192,32768,30464,8734.086,9317.265,9364.306,1.0807
mixed,32,29,0.9062,4.0,16,8192,128,512,476,1252.024,1268.28,1262.042,0.6163
mixed,32,29,0.9062,4.0,16,8192,512,2048,1904,1463.228,1497.95,1499.388,1.0414
mixed,32,29,0.9062,4.0,16,8192,2048,8192,7616,2293.164,2389.838,2382.732,0.9265
mixed,32,29,0.9062,4.0,16,8192,8192,32768,30464,8695.59,9359.09,9335.378,0.9643
mixed,32,29,0.9062,4.0,16,20480,128,512,476,2935.895,2958.649,2954.168,0.8031
mixed,32,29,0.9062,4.0,16,20480,512,2048,1904,3153.501,3183.164,3182.269,0.9698
mixed,32,29,0.9062,4.0,16,20480,2048,8192,7616,4022.38,4100.27,4106.863,1.0846
mixed,32,29,0.9062,4.0,16,20480,8192,32768,30464,8698.916,9318.257,9332.753,1.0234
mixed,32,29,0.9062,4.0,64,0,128,512,476,182.052,213.988,212.87,0.965
mixed,32,29,0.9062,4.0,64,0,512,2048,1904,585.003,649.26,649.356,1.0015
mixed,32,29,0.9062,4.0,64,0,2048,8192,7616,2206.923,2390.574,2391.342,1.0042
mixed,32,29,0.9062,4.0,64,0,8192,32768,30464,8701.223,9388.817,9367.86,0.9695
mixed,32,29,0.9062,4.0,64,512,128,512,476,200.1,214.722,212.899,0.8753
mixed,32,29,0.9062,4.0,64,512,512,2048,1904,585.868,648.62,648.524,0.9985
mixed,32,29,0.9062,4.0,64,512,2048,8192,7616,2206.185,2381.58,2389.647,1.046
mixed,32,29,0.9062,4.0,64,512,8192,32768,30464,8702.086,9389.588,9333.266,0.9181
mixed,32,29,0.9062,4.0,64,2048,128,512,476,410.088,427.24,423.784,0.7985
mixed,32,29,0.9062,4.0,64,2048,512,2048,1904,615.244,651.468,649.036,0.9329
mixed,32,29,0.9062,4.0,64,2048,2048,8192,7616,2204.52,2386.35,2385.709,0.9965
mixed,32,29,0.9062,4.0,64,2048,8192,32768,30464,8707.75,9317.586,9365.011,1.0778
mixed,32,29,0.9062,4.0,64,8192,128,512,476,1255.129,1269.368,1263.767,0.6066
mixed,32,29,0.9062,4.0,64,8192,512,2048,1904,1464.51,1496.796,1501.724,1.1526
mixed,32,29,0.9062,4.0,64,8192,2048,8192,7616,2296.588,2396.27,2392.909,0.9663
mixed,32,29,0.9062,4.0,64,8192,8192,32768,30464,8666.981,9423.732,9362.132,0.9186
mixed,32,29,0.9062,4.0,64,20480,128,512,476,2939.319,2962.936,2952.953,0.5773
mixed,32,29,0.9062,4.0,64,20480,512,2048,1904,3160.669,3188.474,3189.982,1.0542
mixed,32,29,0.9062,4.0,64,20480,2048,8192,7616,4019.179,4108.045,4108.846,1.009
mixed,32,29,0.9062,4.0,64,20480,8192,32768,30464,8740.167,9393.236,9361.043,0.9507
mixed,32,29,0.9062,4.0,256,0,128,512,476,223.172,255.045,236.645,0.4227
mixed,32,29,0.9062,4.0,256,0,512,2048,1904,614.059,682.189,664.396,0.7388
mixed,32,29,0.9062,4.0,256,0,2048,8192,7616,2218.954,2395.406,2398.477,1.0174
mixed,32,29,0.9062,4.0,256,0,8192,32768,30464,8716.804,9366.065,9337.617,0.9562
mixed,32,29,0.9062,4.0,256,512,128,512,476,267.333,315.749,265.766,-0.0324
mixed,32,29,0.9062,4.0,256,512,512,2048,1904,697.231,764.941,663.212,-0.5024
mixed,32,29,0.9062,4.0,256,512,2048,8192,7616,2321.772,2504.112,2396.11,0.4077
mixed,32,29,0.9062,4.0,256,512,8192,32768,30464,8793.638,9447.124,9379.665,0.8968
mixed,32,29,0.9062,4.0,256,2048,128,512,476,441.929,457.002,455.753,0.9171
mixed,32,29,0.9062,4.0,256,2048,512,2048,1904,865.521,966.93,754.541,-1.0944
mixed,32,29,0.9062,4.0,256,2048,2048,8192,7616,2543.217,2719.763,2397.613,-0.8247
mixed,32,29,0.9062,4.0,256,2048,8192,32768,30464,9010.955,9669.271,9374.097,0.5516
mixed,32,29,0.9062,4.0,256,8192,128,512,476,1284.632,1301.079,1301.339,1.0158
mixed,32,29,0.9062,4.0,256,8192,512,2048,1904,1484.988,1518.941,1517.726,0.9642
mixed,32,29,0.9062,4.0,256,8192,2048,8192,7616,3303.584,3560.449,2707.06,-2.3223
mixed,32,29,0.9062,4.0,256,8192,8192,32768,30464,9886.715,10536.329,9386.387,-0.7702
mixed,32,29,0.9062,4.0,256,20480,128,512,476,2985.657,2999.93,2998.97,0.9327
mixed,32,29,0.9062,4.0,256,20480,512,2048,1904,3186.846,3219.452,3217.98,0.9549
mixed,32,29,0.9062,4.0,256,20480,2048,8192,7616,4024.46,4111.503,4100.494,0.8735
mixed,32,29,0.9062,4.0,256,20480,8192,32768,30464,11609.659,12278.953,10385.957,-1.8283
mixed,32,29,0.9062,4.0,1024,0,128,512,476,368.486,396.039,385.32,0.611
mixed,32,29,0.9062,4.0,1024,0,512,2048,1904,843.376,906.29,843.249,-0.002
mixed,32,29,0.9062,4.0,1024,0,2048,8192,7616,2486.225,2680.786,2617.264,0.6735
mixed,32,29,0.9062,4.0,1024,0,8192,32768,30464,9102.384,9777.723,9638.488,0.7938
mixed,32,29,0.9062,4.0,1024,512,128,512,476,471.401,494.985,487.85,0.6975
mixed,32,29,0.9062,4.0,1024,512,512,2048,1904,917.011,1012.116,959.058,0.4421
mixed,32,29,0.9062,4.0,1024,512,2048,8192,7616,2639.986,2825.845,2710.068,0.3771
mixed,32,29,0.9062,4.0,1024,512,8192,32768,30464,9375.954,10027.36,9846.874,0.7229
mixed,32,29,0.9062,4.0,1024,2048,128,512,476,808.047,825.585,824.594,0.9435
mixed,32,29,0.9062,4.0,1024,2048,512,2048,1904,1068.852,1133.27,1121.013,0.8097
mixed,32,29,0.9062,4.0,1024,2048,2048,8192,7616,3066.973,3243.103,2887.703,-1.0178
mixed,32,29,0.9062,4.0,1024,2048,8192,32768,30464,9762.809,10457.928,10047.871,0.4101
mixed,32,29,0.9062,4.0,1024,8192,128,512,476,1695.744,1755.425,1738.048,0.7088
mixed,32,29,0.9062,4.0,1024,8192,512,2048,1904,2484.239,2483.217,2474.93,
mixed,32,29,0.9062,4.0,1024,8192,2048,8192,7616,3555.333,3718.152,3703.815,0.9119
mixed,32,29,0.9062,4.0,1024,8192,8192,32768,30464,11413.115,12088.134,10837.037,-0.8534
mixed,32,29,0.9062,4.0,1024,20480,128,512,476,3387.584,3450.275,3436.386,0.7785
mixed,32,29,0.9062,4.0,1024,20480,512,2048,1904,4199.79,4324.626,4316.34,0.9336
mixed,32,29,0.9062,4.0,1024,20480,2048,8192,7616,5921.394,5923.89,5926.642,2.1026
mixed,32,29,0.9062,4.0,1024,20480,8192,32768,30464,13192.827,14184.621,13866.122,0.6789
mixed,32,29,0.9062,4.0,4096,0,128,512,476,1813.73,1832.515,1828.322,0.7768
mixed,32,29,0.9062,4.0,4096,0,512,2048,1904,2101.13,2157.098,2128.33,0.486
mixed,32,29,0.9062,4.0,4096,0,2048,8192,7616,4095.374,4310.996,4156.975,0.2857
mixed,32,29,0.9062,4.0,4096,0,8192,32768,30464,10914.257,11581.179,11304.151,0.5846
mixed,32,29,0.9062,4.0,4096,512,128,512,476,2119.786,2142.345,2136.201,0.7276
mixed,32,29,0.9062,4.0,4096,512,512,2048,1904,2392.559,2445.68,2412.048,0.3669
mixed,32,29,0.9062,4.0,4096,512,2048,8192,7616,4355.571,4576.441,4425.494,0.3166
mixed,32,29,0.9062,4.0,4096,512,8192,32768,30464,11232.244,11902.916,11591.933,0.5363
mixed,32,29,0.9062,4.0,4096,2048,128,512,476,3050.072,3076.955,3069.947,0.7393
mixed,32,29,0.9062,4.0,4096,2048,512,2048,1904,3287.583,3331.967,3309.888,0.5025
mixed,32,29,0.9062,4.0,4096,2048,2048,8192,7616,5093.6,5336.869,5199.716,0.4362
mixed,32,29,0.9062,4.0,4096,2048,8192,32768,30464,12229.289,12896.822,12531.056,0.4521
mixed,32,29,0.9062,4.0,4096,8192,128,512,476,6640.094,6640.319,6627.234,-57.1556
mixed,32,29,0.9062,4.0,4096,8192,512,2048,1904,6681.793,6693.856,6669.087,-1.0533
mixed,32,29,0.9062,4.0,4096,8192,2048,8192,7616,8157.918,8348.416,8266.399,0.5695
mixed,32,29,0.9062,4.0,4096,8192,8192,32768,30464,16182.131,16989.316,16607.514,0.527
mixed,32,29,0.9062,4.0,4096,20480,128,512,476,13401.986,13379.07,13358.818,
mixed,32,29,0.9062,4.0,4096,20480,512,2048,1904,13392.29,13400.196,13371.903,-2.5787
mixed,32,29,0.9062,4.0,4096,20480,2048,8192,7616,14570.265,14810.265,14649.397,0.3297
mixed,32,29,0.9062,4.0,4096,20480,8192,32768,30464,21745.983,22406.54,22049.925,0.4601
mixed,32,29,0.9062,4.0,16384,0,128,512,476,19273.939,19313.968,19296.75,0.5699
mixed,32,29,0.9062,4.0,16384,0,512,2048,1904,19571.51,19627.857,19575.354,0.0682
mixed,32,29,0.9062,4.0,16384,0,2048,8192,7616,20917.675,21142.872,20925.456,0.0346
mixed,32,29,0.9062,4.0,16384,0,8192,32768,30464,28712.999,29544.535,29032.623,0.3844
mixed,32,29,0.9062,4.0,16384,512,128,512,476,20360.424,20389.547,20385.956,0.8767
mixed,32,29,0.9062,4.0,16384,512,512,2048,1904,20624.905,20692.303,20682.219,0.8504
